gc_epsgc,Y_epsgc,C_epsgc,I_epsgc,np_epsgc,hp_epsgc,ng_epsgc,hg_epsgc,u_epsgc,thet_epsgc,fp_epsgc,fg_epsgc,wp_epsgc,wupper_epsgc,wlower_epsgc,surplus_epsgc,lamb_epsgc,pm_epsgc,pi_epsgc,r_epsgc,i_epsgc,benefit_epsgc,gs_epsgc,b_epsgc,N_epsgc,Op_epsgc,Ogtrue_epsgc,OgN_epsgc,xx_epsgc
0.222907325179264,0.000214358905170101,-0.0625066506782577,0.070564260608395,-0.00254900506335698,0.0400183039449294,-0.0010209809596512,0.103944202724172,0.00356998602294573,-0.00689534249361801,-0.00117961197816929,-1.71837827890597e-06,-0.00912326948034892,0.000208769905052364,-0.00100977502186517,-0.000801005116812803,0.062506650678267,0.00183408695676568,0.00238642084240404,0.00862273151895077,0.00675694146123895,0.104999588909682,0.103458021314801,2.22209696657734,0.0342352929163303,0.0450688776748097,0.0450688776748096,0.000582918891177077,-0.00885933444356015
0.200616592661335,-0.000571136738370513,-0.0582343773772473,0.0719744174188983,-0.00259266564051064,0.0368101884076205,-0.000922282278839615,0.0972286430648741,0.00351494791949597,-0.00669014442222782,-0.00114326781819885,-2.90740113408072e-06,-0.00920800185304493,-0.000194157632005254,-0.000856109988167653,-0.0010502676201618,0.0582343773772458,0.00170749246828139,0.00221439050176464,0.00809457114493151,0.00632045836947981,0.103380821161361,0.0967894610273468,2.20947907338657,0.0319132452779206,0.0419678161519168,0.0419678161519167,0.000557497152489021,-0.00873583935102183
0.180554933395211,-0.00121298704059789,-0.05422066691498,0.0725209101190506,-0.00261613623864232,0.0338555379953011,-0.000827340550402234,0.0908702972575415,0.00344347678919027,-0.00646740307095328,-0.00110410049616871,-3.9140197454629e-06,-0.00919669019244229,-0.000524333271867405,-0.000724425027076592,-0.001248758298944,0.0542206669149845,0.00158891607659251,0.0020539295724431,0.00759076773005768,0.0059071871854055,0.101278729093462,0.0904763255668795,2.19479862136931,0.0297299259338564,0.0390574656491652,0.0390574656491651,0.000531857032750529,-0.00855936676209178
0.162499440055689,-0.00173111943175315,-0.0504541005658963,0.0723521447635784,-0.00262197621514471,0.0311347117192524,-0.000736330631009863,0.0848606089190717,0.0033583068461962,-0.00623147871164909,-0.00106284439289617,-4.75086788381818e-06,-0.00910695480120238,-0.000791784086051628,-0.000611520517890263,-0.00140330460394189,0.0504541005658992,0.00147787853149728,0.00190433334890105,0.00711130466354848,0.00551655640044224,0.0987737307699733,0.0845099752852518,2.17829358029386,0.0276793817568889,0.0363288882741778,0.0363288882741777,0.00050624864474821,-0.00834086679728182
0.146249496050118,-0.00214299243831761,-0.0469231451185474,0.0715961622077286,-0.00261259862843755,0.0286295477513671,-0.00064937061440562,0.0791894155432243,0.00326196924284317,-0.00598619635147069,-0.00102014052551502,-5.43223989853125e-06,-0.0089538504475406,-0.00100530009897737,-0.000514696548148397,-0.00151999664712577,0.04692314511854,0.00137394120472312,0.00176493869705752,0.00665596184779293,0.00514789958065975,0.0959402718478631,0.0788801914411275,2.16017982639406,0.0257555807793976,0.0337731735280925,0.0337731735280924,0.000480878878300042,-0.00808969091450779
0.131624546445107,-0.00246388197547338,-0.0436162812950662,0.0703632632962366,-0.0025902409783729,0.026323261137641,-0.000566529222909007,0.0738453696986348,0.00315677020130273,-0.0057348845604932,-0.00097654420643245,-5.97308379979289e-06,-0.0087502140653728,-0.00117257687902717,-0.00043166631525926,-0.00160424319428643,0.0436162812950627,0.0012766998066438,0.00163511977395725,0.00622435412514083,0.0048004789207523,0.092846182390772,0.0735755938782057,2.14065311322323,0.0239524801305165,0.0313815141137221,0.031381514113722,0.000455916907598737,-0.00781379817716141
0.1184620918006,-0.00270713696442917,-0.0405221060301346,0.0687482685605964,-0.00255695102457931,0.0242003443057263,-0.000487832624046503,0.068816281687525,0.00304478364854255,-0.00548041610740624,-0.000932532683006748,-6.38832340672801e-06,-0.00850696831884989,-0.00130034384397959,-0.000360486295514217,-0.00166083013948271,0.0405221060301399,0.00118577752136639,0.00151428449899349,0.0058159636157587,0.00447350488137488,0.0895524602510558,0.0685839804379695,2.1198908722598,0.0222640809023413,0.0291452652603437,0.0291452652603436,0.000431499245055265,-0.00751993791024977
0.106615882620539,-0.00288440668403278,-0.0376294132384109,0.0668324788092357,-0.00251458289657336,0.0222464727416216,-0.000413270655363895,0.0640893967832964,0.00292785355197889,-0.00522524873559638,-0.000888512568053557,-6.69241373152385e-06,-0.00823338447716315,-0.00139447849318852,-0.000299499675004977,-0.0016939781681824,0.037629413238417,0.00110081935539408,0.00140187189439089,0.00543016723048434,0.00416615252762931,0.086113339763695,0.0638926012331065,2.09805385685744,0.0206844720237159,0.0270559906652964,0.0270559906652963,0.000407734260294293,-0.00721381000058111
0.0959542943584892,-0.0030058425062066,-0.034927256962984,0.0646853865508709,-0.00246480009236105,0.0204484167851484,-0.000342802463665359,0.0596516192578747,0.0028076025561305,-0.00497146503400936,-0.000844826951490463,-6.89906011451524e-06,-0.00793730926563763,-0.00146010757641202,-0.000247290252319843,-0.00170739782874296,0.0349272569629806,0.00102148811788494,0.00129735015108601,0.00506626019714795,0.00387757509687781,0.0825765457685456,0.059488379989453,2.07528764206545,0.0192078650126482,0.025105497610543,0.025105497610543,0.000384706166760318,-0.00690020496465795
0.0863588649226414,-0.00308027665324634,-0.0324050000792324,0.0623661762018168,-0.00240908296211817,0.0187939597104545,-0.000276361576539985,0.0554896934852374,0.00268544453865815,-0.00472081073107367,-0.000801762127533578,-7.02105167095513e-06,-0.00762536050603058,-0.00150169650183773,-0.000202644634061944,-0.00170434113588858,0.03240500007923,0.000947461854095,0.00120021520924052,0.00472347619146218,0.00360691523486611,0.0789836629017063,0.0553580927344921,2.0517239920539,0.0178286211868516,0.0232858632962779,0.0232858632962778,0.000362478513941459,-0.00658312613667815
0.077722978430375,-0.00311538046646322,-0.0300523511129727,0.0599250425523631,-0.00234873899329635,0.0172718218674476,-0.000213860433070923,0.0515903503640232,0.00256259942653381,-0.00447473097660023,-0.000759553897694554,-7.07017421414102e-06,-0.00730309599558665,-0.00152312831567247,-0.000164521035950216,-0.00168764935162269,0.0300523511129699,0.000878432362847459,0.00110998965920928,0.00440100452130249,0.00335331426342123,0.0753705713686544,0.051488512062553,2.02748210616912,0.016541272627341,0.0215894540023345,0.0215894540023345,0.00034109723747051,-0.00626589623746352
0.0699506805873409,-0.00311780446598111,-0.0278593912364712,0.0574043510469257,-0.00228491471809811,0.0158715904945445,-0.000155194405201953,0.0479404255145114,0.00244010912336251,-0.00423440433847677,-0.000718393427240338,-7.05717817760243e-06,-0.00697515951914029,-0.00152777349319289,-0.000132023384757929,-0.00165979687796192,0.0278593912364727,0.000814104429480711,0.00102622181639145,0.00409800472988137,0.00311591977897319,0.0717679153930711,0.0478665234167952,2.00266975394107,0.0153405379462372,0.0200089383518072,0.0200089383518072,0.000320593320029602,-0.00595125036053759
0.0629556125286046,-0.00309330225348065,-0.0258165931195781,0.0548396592705338,-0.0022186084113196,0.0145836547686134,-0.000100245344733518,0.0445269542783817,0.00231885375609475,-0.00400077435765978,-0.000678432645673244,-6.9917842862588e-06,-0.00664540730891949,-0.00151855164520764,-0.000104379707588365,-0.00162293135279601,0.025816593119579,0.000754195477414843,0.000948484870910704,0.00381361893133647,0.00289389183152355,0.068201581061132,0.0444792183999343,1.97738430865167,0.0142213337152694,0.0185372956975005,0.0185372956975005,0.000300985111775765,-0.00564141715034626
0.0566600512757498,-0.0030468400873647,-0.0239148330148641,0.0522606160365358,-0.00215068300968291,0.0133991456693067,-4.88846920859709e-05,0.0413372474669871,0.00219956770183133,-0.00377457859453978,-0.000639789191803075,-6.88271473633928e-06,-0.00631701773765037,-0.00149798610349361,-8.09240152332968e-05,-0.00157891011873801,0.0239148330148665,0.000698435428038158,0.000876376053549066,0.00354698215598026,0.00268640789384822,0.064693167700371,0.0413139690422004,1.95171368835564,0.0131787822597579,0.0171678204627911,0.017167820462791,0.000282280352961873,-0.00533818969856482
0.0509940461481725,-0.0029826937540703,-0.0221453972243105,0.049691752227305,-0.00208187885031297,0.0123098802703136,-9.76183550660537e-07,0.0383589510013983,0.00208285503400935,-0.00355637516801233,-0.000602550912603972,-6.73774112648629e-06,-0.00599258657912882,-0.0014682522204712,-6.10810531265216e-05,-0.00152933327359772,0.0221453972243096,0.000646566633306644,0.000809515787536519,0.00329723095382067,0.00249266679817062,0.0612604421765804,0.0383584861520958,1.92573721254297,0.0122082164053151,0.0158941231260037,0.0158941231260037,0.000264477935092965,-0.00504298746534595
0.0458946415333598,-0.00290453417414358,-0.0204999839131423,0.0471531757824994,-0.00201282596123953,0.0113083101096473,4.3621806541938e-05,0.0355800919962171,0.00196920415461432,-0.00334656684103374,-0.000566779931238104,-6.56374283224126e-06,-0.00567420979724065,-0.00143122010796137,-4.43534199923157e-05,-0.00147557352796479,0.0204999839131441,0.000598343802640233,0.000747546815071942,0.00306351048000586,0.00231189179307201,0.0579177692532313,0.0356008642850569,1.89952638195349,0.0113051816737038,0.0147101284290423,0.0147101284290422,0.00024756943349898,-0.00475691034672481
